UUID,Titre,Publié,Promu en page d'accueil,Traduction,Exporter vers les extensions,Contexte(s),Language,Statut,Lien vers traduction l.d.o,Date de publication,Date de mise à jour
localize_glossary_translation_676_br,fomatted amount,1,0,,1,,localize_glossary_languages_br,AV,https://localize.drupal.org/translate/languages/br/translate?search=fomatted%20amount,1322403869,1322403869
localize_glossary_translation_692_br,product entity,1,0,,1,e-Commerce,localize_glossary_languages_br,AV,https://localize.drupal.org/translate/languages/br/translate?search=product%20entity,1322403869,1361729661
localize_glossary_translation_693_br,product type,1,0,,1,e-Commerce,localize_glossary_languages_br,AV,https://localize.drupal.org/translate/languages/br/translate?search=product%20type,1322403869,1361729661
localize_glossary_translation_694_br,raw amount,1,0,,1,,localize_glossary_languages_br,AV,https://localize.drupal.org/translate/languages/br/translate?search=raw%20amount,1322403869,1322403869
localize_glossary_translation_695_br,referenced product,1,0,,1,,localize_glossary_languages_br,AV,https://localize.drupal.org/translate/languages/br/translate?search=referenced%20product,1322403869,1322403869
localize_glossary_translation_696_br,receipt,1,0,,1,,localize_glossary_languages_br,AV,https://localize.drupal.org/translate/languages/br/translate?search=receipt,1322403869,1322403869
localize_glossary_translation_697_br,sales tax,1,0,,1,,localize_glossary_languages_br,AV,https://localize.drupal.org/translate/languages/br/translate?search=sales%20tax,1322403869,1322403869
localize_glossary_translation_698_br,shopping cart,1,0,,1,,localize_glossary_languages_br,AV,https://localize.drupal.org/translate/languages/br/translate?search=shopping%20cart,1322403869,1322403869
localize_glossary_translation_699_br,store,1,0,,1,,localize_glossary_languages_br,AV,https://localize.drupal.org/translate/languages/br/translate?search=store,1322403869,1322403869
localize_glossary_translation_700_br,tax rate,1,0,,1,,localize_glossary_languages_br,AV,https://localize.drupal.org/translate/languages/br/translate?search=tax%20rate,1322403869,1322403869
localize_glossary_translation_701_br,tax rules,1,0,,1,,localize_glossary_languages_br,AV,https://localize.drupal.org/translate/languages/br/translate?search=tax%20rules,1322403869,1322403869
localize_glossary_translation_691_br,product attribute,1,0,,1,e-Commerce,localize_glossary_languages_br,AV,https://localize.drupal.org/translate/languages/br/translate?search=product%20attribute,1322403869,1361729661
localize_glossary_translation_690_br,pricing rule,1,0,,1,,localize_glossary_languages_br,AV,https://localize.drupal.org/translate/languages/br/translate?search=pricing%20rule,1322403869,1322403869
localize_glossary_translation_689_br,pre-calculating,1,0,,1,,localize_glossary_languages_br,AV,https://localize.drupal.org/translate/languages/br/translate?search=pre-calculating,1322403869,1322403869
localize_glossary_translation_677_br,individual products,1,0,,1,,localize_glossary_languages_br,AV,https://localize.drupal.org/translate/languages/br/translate?search=individual%20products,1322403869,1322403869
localize_glossary_translation_679_br,line item id,1,0,,1,,localize_glossary_languages_br,AV,https://localize.drupal.org/translate/languages/br/translate?search=line%20item%20id,1322403869,1322403869
localize_glossary_translation_680_br,line item type,1,0,,1,,localize_glossary_languages_br,AV,https://localize.drupal.org/translate/languages/br/translate?search=line%20item%20type,1322403869,1322403869
localize_glossary_translation_682_br,order number,1,0,,1,,localize_glossary_languages_br,AV,https://localize.drupal.org/translate/languages/br/translate?search=order%20number,1322403869,1322403869
localize_glossary_translation_683_br,order balance,1,0,,1,,localize_glossary_languages_br,AV,https://localize.drupal.org/translate/languages/br/translate?search=order%20balance,1322403869,1322403869
localize_glossary_translation_684_br,original price,1,0,,1,,localize_glossary_languages_br,AV,https://localize.drupal.org/translate/languages/br/translate?search=original%20price,1322403869,1322403869
localize_glossary_translation_685_br,payment,1,0,,1,,localize_glossary_languages_br,AV,https://localize.drupal.org/translate/languages/br/translate?search=payment,1322403869,1322403869
localize_glossary_translation_686_br,payment form,1,0,,1,,localize_glossary_languages_br,AV,https://localize.drupal.org/translate/languages/br/translate?search=payment%20form,1322403869,1322403869
localize_glossary_translation_687_br,payment method,1,0,,1,,localize_glossary_languages_br,AV,https://localize.drupal.org/translate/languages/br/translate?search=payment%20method,1322403869,1322403869
localize_glossary_translation_688_br,pending,1,0,,1,,localize_glossary_languages_br,AV,https://localize.drupal.org/translate/languages/br/translate?search=pending,1322403869,1322403869
localize_glossary_translation_651_br,account information,1,0,,1,,localize_glossary_languages_br,AV,https://localize.drupal.org/translate/languages/br/translate?search=account%20information,1322403760,1322403760
localize_glossary_translation_650_br,jump menu,1,0,,1,,localize_glossary_languages_br,AV,https://localize.drupal.org/translate/languages/br/translate?search=jump%20menu,1322403736,1324069562
localize_glossary_translation_541_br,machine name,1,0,,1,,localize_glossary_languages_br,AV,https://localize.drupal.org/translate/languages/br/translate?search=machine%20name,1322402381,1324069718
localize_glossary_translation_486_br,attachment,1,0,,1,,localize_glossary_languages_br,AV,https://localize.drupal.org/translate/languages/br/translate?search=attachment,1322400065,1324069769
localize_glossary_translation_485_br,status code,1,0,,1,,localize_glossary_languages_br,AV,https://localize.drupal.org/translate/languages/br/translate?search=status%20code,1322398292,1322398430
localize_glossary_translation_483_br,landing page,1,0,,1,,localize_glossary_languages_br,AV,https://localize.drupal.org/translate/languages/br/translate?search=landing%20page,1322394990,1324067474
localize_glossary_translation_482_br,replacement pattern,1,0,,1,,localize_glossary_languages_br,AV,https://localize.drupal.org/translate/languages/br/translate?search=replacement%20pattern,1322394884,1322395146
localize_glossary_translation_481_br,mini panel,1,0,,1,,localize_glossary_languages_br,AV,https://localize.drupal.org/translate/languages/br/translate?search=mini%20panel,1322394600,1324069829
localize_glossary_translation_480_br,panel node,1,0,,1,,localize_glossary_languages_br,AV,https://localize.drupal.org/translate/languages/br/translate?search=panel%20node,1322394399,1324330583
localize_glossary_translation_479_br,driver,1,0,,1,,localize_glossary_languages_br,AV,https://localize.drupal.org/translate/languages/br/translate?search=driver,1322387271,1324069866
localize_glossary_translation_478_br,recurring fee,1,0,,1,,localize_glossary_languages_br,AV,https://localize.drupal.org/translate/languages/br/translate?search=recurring%20fee,1322056805,1334600023
localize_glossary_translation_477_br,UI,1,0,,1,,localize_glossary_languages_br,AV,https://localize.drupal.org/translate/languages/br/translate?search=UI,1321971463,1324071027
localize_glossary_translation_476_br,relationship,1,0,,1,,localize_glossary_languages_br,AV,https://localize.drupal.org/translate/languages/br/translate?search=relationship,1321971270,1324067697
localize_glossary_translation_473_br,terms & conditions,1,0,,1,,localize_glossary_languages_br,AV,https://localize.drupal.org/translate/languages/br/translate?search=terms%20&amp%3B%20conditions,1321901184,1334600119
localize_glossary_translation_472_br,terms of use,1,0,,1,,localize_glossary_languages_br,AV,https://localize.drupal.org/translate/languages/br/translate?search=terms%20of%20use,1321901173,1334600082
localize_glossary_translation_471_br,terms of service,1,0,,1,,localize_glossary_languages_br,AV,https://localize.drupal.org/translate/languages/br/translate?search=terms%20of%20service,1321901155,1334600157
localize_glossary_translation_469_br,set,1,0,,1,,localize_glossary_languages_br,AV,https://localize.drupal.org/translate/languages/br/translate?search=set,1321827066,1324071454
localize_glossary_translation_468_br,rollback (to),1,0,,1,,localize_glossary_languages_br,AV,https://localize.drupal.org/translate/languages/br/translate?search=rollback%20%28to%29,1321824855,1324067124
localize_glossary_translation_467_br,single quote,1,0,,1,,localize_glossary_languages_br,AV,https://localize.drupal.org/translate/languages/br/translate?search=single%20quote,1321028433,1324072168
localize_glossary_translation_463_br,query string,1,0,,1,,localize_glossary_languages_br,AV,https://localize.drupal.org/translate/languages/br/translate?search=query%20string,1319808506,1324072725
localize_glossary_translation_462_br,leave blank,1,0,,1,,localize_glossary_languages_br,AV,https://localize.drupal.org/translate/languages/br/translate?search=leave%20blank,1319807291,1319807291
localize_glossary_translation_461_br,checkout pane,1,0,,1,,localize_glossary_languages_br,AV,https://localize.drupal.org/translate/languages/br/translate?search=checkout%20pane,1319144972,1324588293
localize_glossary_translation_460_br,SKU,1,0,,1,,localize_glossary_languages_br,AV,https://localize.drupal.org/translate/languages/br/translate?search=SKU,1319130868,1325853317
localize_glossary_translation_459_br,media query,1,0,,1,,localize_glossary_languages_br,AV,https://localize.drupal.org/translate/languages/br/translate?search=media%20query,1319053062,1319143870
localize_glossary_translation_458_br,responsive,1,0,,1,,localize_glossary_languages_br,AV,https://localize.drupal.org/translate/languages/br/translate?search=responsive,1319052656,1550330679
localize_glossary_translation_457_br,please,1,0,,1,,localize_glossary_languages_br,AV,https://localize.drupal.org/translate/languages/br/translate?search=please,1318771835,1446918220
localize_glossary_translation_455_br,snippet,1,0,,1,,localize_glossary_languages_br,AV,https://localize.drupal.org/translate/languages/br/translate?search=snippet,1318616614,1319144358
localize_glossary_translation_454_br,breadcrumb visibility,1,0,,1,,localize_glossary_languages_br,AV,https://localize.drupal.org/translate/languages/br/translate?search=breadcrumb%20visibility,1317292092,1319144395
localize_glossary_translation_453_br,bulk,1,0,,1,,localize_glossary_languages_br,AV,https://localize.drupal.org/translate/languages/br/translate?search=bulk,1316771475,1316771475
localize_glossary_translation_452_br,schedule,1,0,,1,,localize_glossary_languages_br,AV,https://localize.drupal.org/translate/languages/br/translate?search=schedule,1316342857,1319144064
localize_glossary_translation_451_br,operations,1,0,,1,,localize_glossary_languages_br,AV,https://localize.drupal.org/translate/languages/br/translate?search=operations,1316192828,1319145240
localize_glossary_translation_450_br,retrieve (to),1,0,,1,,localize_glossary_languages_br,AV,https://localize.drupal.org/translate/languages/br/translate?search=retrieve%20%28to%29,1315612330,1319145744
localize_glossary_translation_449_br,double quotes,1,0,,1,,localize_glossary_languages_br,AV,https://localize.drupal.org/translate/languages/br/translate?search=double%20quotes,1315612132,1319145494
localize_glossary_translation_448_br,timeout,1,0,,1,,localize_glossary_languages_br,AV,https://localize.drupal.org/translate/languages/br/translate?search=timeout,1315385194,1319145865
localize_glossary_translation_447_br,blog entry,1,0,,1,,localize_glossary_languages_br,AV,https://localize.drupal.org/translate/languages/br/translate?search=blog%20entry,1315121881,1319145270
localize_glossary_translation_446_br,form,1,0,,1,,localize_glossary_languages_br,AV,https://localize.drupal.org/translate/languages/br/translate?search=form,1314909023,1319145949
localize_glossary_translation_432_br,i.e.,1,0,,1,,localize_glossary_languages_br,AV,https://localize.drupal.org/translate/languages/br/translate?search=i.e.,1314811783,1319147844
localize_glossary_translation_431_br,dump,1,0,,1,,localize_glossary_languages_br,AV,https://localize.drupal.org/translate/languages/br/translate?search=dump,1314811204,1324072265
